,iso3,year,C_i_sys,Strategic_Environment_Index,Clarity_Index_Modified,Strategic_Environment_Index_Modified
308,HUN,1997,0.17808884860475638,0.09077080215746414,0.6409892701617452,0.2788727866289534
309,HUN,1998,0.16937436873662667,0.08961116741437392,0.6556311189181757,0.27542972460024684
310,HUN,1999,0.30266297657569413,0.061772649532219726,0.7047840308905732,0.18982490184347056
311,HUN,2000,0.159302567912207,0.06055015157318446,0.636690078362393,0.18737610941928295
312,HUN,2001,0.1629315984076351,0.05961834978509797,0.6308478831349267,0.18528847707401921
313,HUN,2002,0.16465328472627883,0.0575386346235886,0.6492273933381857,0.17964093748804702
314,HUN,2003,0.177422355384768,0.05693432206855159,0.6473070806433068,0.1796835135011865
315,HUN,2004,0.17007585202901077,0.055993200737701365,0.6492956231121033,0.17725349356914083
316,HUN,2005,0.15894670689135507,0.05358119984054499,0.6371069947327784,0.1695298677180743
317,HUN,2006,0.1580204720584838,0.0520385562911443,0.6303337927726507,0.16719742619297215
318,HUN,2007,0.16172951449618558,0.05124676420056474,0.6256167473920575,0.16456232411006286
319,HUN,2008,0.3064642547581281,0.0496665013415294,0.6850074181564894,0.16004746242299003
320,HUN,2009,0.1614058426133047,0.046584271368646776,0.6445159779262293,0.1504593083431206
321,HUN,2010,0.15879387102973078,0.04597307997640221,0.5669963403076559,0.14644676462728445
322,HUN,2011,0.15745795218319714,0.04567488818374672,0.5599308740890881,0.14489996895901233
323,HUN,2012,0.16876841373946974,0.04423090168708432,0.5595462582289423,0.13777259148717352
324,IND,1995,0.20433739045002436,0.025422804475739417,0.7298692656490849,0.06592132030622212
325,IND,1996,0.2005236524154943,0.025412448271266187,0.7522897405172594,0.06548578094905655
326,IND,1997,0.20397470949166122,0.025065333394439313,0.7587218131030529,0.06410457068975492
327,IND,1998,0.20127034147248313,0.025354428183168652,0.7630491661993077,0.06453624306835955
328,IND,1999,0.22005806444248152,0.027862704071891536,0.7643661771006343,0.07076112390972975
329,IND,2000,0.1943312105275931,0.026834405901106514,0.7591670678372623,0.06659328622424797
330,IND,2001,0.19541414947886435,0.027173531003976067,0.7600120710646061,0.06772751741053208
331,IND,2002,0.20633597908437668,0.027651791870101743,0.7676762607016244,0.06763808793021812
332,IND,2003,0.24114013315567634,0.030187910300087894,0.7820068299280014,0.07233640829829031
333,IND,2004,0.23852452068932248,0.028981816686173403,0.802575622241906,0.06881149844988407
334,IND,2005,0.20785079801461712,0.028505793446055153,0.7971132215744321,0.0664826547875545
335,IND,2006,0.20073197063813092,0.022784294762217563,0.7948992133084029,0.052582417977201715
336,IND,2007,0.20210627476394738,0.02564633882629738,0.7948735114966092,0.05868624014755057
337,IND,2008,0.36718601091956427,0.029397547171494696,0.8368990864066415,0.06748072896993894
338,IND,2009,0.21005796237973604,0.032142789315470106,0.7957297846194172,0.07389493217382026
339,IND,2010,0.21018062685671235,0.02964168488668828,0.799984719513486,0.06768134168745644
340,IND,2011,0.21017126035794317,0.030155377176717266,0.7991507283693623,0.06886965878601477
341,IND,2012,0.24090604821251582,0.03092105288929932,0.8060369321822198,0.0701556434737793
342,IRN,1995,0.1926078897352321,0.03697493976053875,0.7996408025740327,0.061878682531676034
343,IRN,1996,0.18305158715816788,0.04185418693609933,0.7875813078800109,0.07104744180258812
344,IRN,1997,0.19091826139500723,0.04094686114501159,0.8073514409304525,0.07398851590855843
345,IRN,1998,0.18066702178972557,0.039370581941832905,0.7956029169620356,0.07228244916975203
346,IRN,1999,0.25604001349934874,0.04274087005687986,0.8057691048258636,0.08150443913473059
347,IRN,2000,0.1831209339144959,0.037355623541166096,0.7770443865234956,0.07080239905865185
348,IRN,2001,0.18165687668500252,0.039276908228621,0.766736112322014,0.07046148386452887
349,IRN,2002,0.18599125526667346,0.03820808722632835,0.7579123836437283,0.07191358580120902
350,IRN,2003,0.2757038830909254,0.03897311273572202,0.7754618487076794,0.07333942090113842
351,IRN,2004,0.2795690415707089,0.03940135862192659,0.7673979034138456,0.06889331499058655
352,IRN,2005,0.19355380713724732,0.03555397519223527,0.7653045362636656,0.06214442853885095
353,IRN,2006,0.19494073539043297,0.03597158209438572,0.755842255885693,0.06332494216005678
354,IRN,2007,0.19976932720457974,0.036164093257471434,0.7473017539421298,0.064437906521096
355,IRN,2008,0.29539627782449146,0.038909734582144265,0.7685151711100734,0.0703445940926586
356,IRN,2009,0.19806030113195097,0.038877700562189206,0.7261137123793031,0.07117143248968186
357,IRN,2010,0.1951005843254827,0.03904230640033006,0.7144415964077857,0.07373221170562505
358,IRN,2011,0.1944389262628174,0.037491146859768,0.7033373107958631,0.07136199560544575
359,IRN,2012,0.27037089569359996,0.04025403202943006,0.7212749779546882,0.07765687790675513
360,ISR,1995,0.1816698452867804,0.05071905016568199,0.8163336016818034,0.12008326084353996
361,ISR,1996,0.1859702757532612,0.0510789081459115,0.8128157300347366,0.12196304553692651
362,ISR,1997,0.20732212896223437,0.0483763862305606,0.8097933468968673,0.11631456378142119
363,ISR,1998,0.18281087849188057,0.05055052517539539,0.795319772086519,0.12279832824200274
364,ISR,1999,0.2730042206425935,0.048441836348437274,0.8195534111463769,0.11876979045468768
365,ISR,2000,0.18119210077214176,0.050639607813144964,0.7875794599291532,0.12520191445992448
366,ISR,2001,0.18442936111740876,0.05110855084169419,0.7864576987152146,0.12896908521021233
367,ISR,2002,0.18152404390101914,0.05140070770751406,0.775833259350409,0.1311813327536894
368,ISR,2003,0.2713559695230464,0.05216293405418379,0.7912482503971338,0.1346910480779782
369,ISR,2004,0.27861830480363,0.05238028998899915,0.783817527966314,0.13680114245325192
370,ISR,2005,0.18051558791950914,0.046228936870081734,0.7431299145546084,0.12209974731857828
371,ISR,2006,0.17511988297173334,0.055267541223211265,0.7517422639820042,0.14609156365310141
372,ISR,2007,0.17617760679299374,0.049631394244693566,0.7503066946619671,0.1306440329070421
373,ISR,2008,0.2637595012486686,0.04726910286753001,0.766306380137149,0.12648812394471706
374,ISR,2009,0.1868978565801154,0.051901677627065136,0.6848301109954924,0.1409562253894172
375,ISR,2010,0.1849471464789129,0.04805739136319895,0.6718173161950353,0.13151255696696548
376,ISR,2011,0.1790203920002072,0.05851049332432005,0.6574675425670785,0.16175388867816717
377,ISR,2012,0.2691635075638016,0.05316856832600182,0.6847907849798179,0.14863562120744947
378,ITA,1995,0.2111609512771929,0.06419078218338375,0.752698267911882,0.17251268392637917
379,ITA,1996,0.21166062092928342,0.06300242688434948,0.748452675984421,0.1706865100826617
380,ITA,1997,0.23336841432283595,0.06146272773773827,0.7466536170149561,0.16749410702733028
381,ITA,1998,0.20871197157801044,0.06200422087719941,0.7386743967548813,0.17012207499006235
382,ITA,1999,0.39597055772164497,0.060758226078338834,0.7935217492269542,0.16811344662444738
383,ITA,2000,0.20414994370514583,0.055720259829214934,0.689462184645233,0.15524662802064937
384,ITA,2001,0.20796337234992315,0.05454136332633574,0.6908033287345072,0.15297167325458882
385,ITA,2002,0.2080867667039302,0.0534538451759915,0.6808904424287432,0.15170358065301226
386,ITA,2003,0.218832739376322,0.05278317464061292,0.6752389605518421,0.15128908343963363
387,ITA,2004,0.2154401329010427,0.052263881791198896,0.6636470233732348,0.1513543896291322
388,ITA,2005,0.19948716401967065,0.051216742313452183,0.6462595593626044,0.14972422330493082
389,ITA,2006,0.1979219268493,0.04974411321588832,0.6455791522928358,0.14711718339818156
390,ITA,2007,0.19749117762255003,0.048943530202289316,0.6346542852502616,0.14581384874450462
391,ITA,2008,0.3593687342501234,0.04786662624478829,0.6908190375604922,0.1430693164231938
392,ITA,2009,0.19740619866469075,0.04496219489771429,0.6014369428184824,0.13563825087017267
393,ITA,2010,0.19421756176294938,0.04417467375131802,0.5884323624682897,0.13476482804369763
394,ITA,2011,0.1965543422451593,0.04365877734449493,0.6763335605120877,0.13498797118147474
395,ITA,2012,0.21012855671898512,0.042197842805650254,0.6719755885204675,0.12972564670866546
396,JOR,1995,0.18534581474101286,0.04959960206241836,0.6331131961456951,0.08438807380625153
397,JOR,1996,0.1854932106594614,0.05017125868037812,0.6199972793438109,0.08553376649596044
398,JOR,1997,0.19903901447931133,0.05020683544388071,0.6131675280552964,0.08812935478946483
399,JOR,1998,0.18240114012686667,0.0499269000700001,0.5915192310081006,0.08888816024661017
400,JOR,1999,0.2574655940750688,0.05187912816785142,0.7914877273757044,0.09317672238287102
401,JOR,2000,0.1783674867214532,0.049559642552661556,0.7597068190426545,0.09170288773667974
402,JOR,2001,0.1819279528586936,0.04979412516386214,0.751029961087098,0.09327490573397737
403,JOR,2002,0.1775613211167873,0.049357926270721914,0.7397396262928022,0.09390128366280708
404,JOR,2003,0.27277345638624784,0.049214840165774765,0.7608920440159572,0.0943947485237272
405,JOR,2004,0.2682027823288132,0.04822696443432482,0.7501850923832141,0.09140882212999517
406,JOR,2005,0.17456267316179808,0.04759426684563326,0.6932033920693059,0.09198499109922298
407,JOR,2006,0.17440435390258757,0.04833360181165214,0.682143446923617,0.09420499134120588
408,JOR,2007,0.174084759038848,0.04808760370341247,0.6708228463666299,0.09480910784605964
409,JOR,2008,0.2492823049787945,0.04903303331915501,0.6904408718952599,0.10275920815908234
410,JOR,2009,0.17761034058507433,0.0476670996758363,0.6506839188201169,0.10048958585889982
411,JOR,2010,0.17374207233440936,0.04809142682277376,0.6399941498422164,0.10295240416963264
412,JOR,2011,0.17125163867074422,0.047749634485359356,0.6311038731888747,0.1048861200623637
413,JOR,2012,0.2582801641568615,0.051179615037062094,0.6649871354939625,0.11267831060020461
414,JPN,1995,0.15472666692585713,0.039527678415870966,0.6250430787286095,0.12367777463794587
415,JPN,1996,0.16115842903169095,0.04493484040096667,0.634424297778357,0.14073947758309907
416,JPN,1997,0.13735387389238285,0.03160892040376521,0.6173366378238363,0.09892818451684755
417,JPN,1998,0.13461918449876809,0.03197249315178426,0.6228582246456726,0.10025692113383756
418,JPN,1999,0.14900502934623,0.049418737740895134,0.6197714413535219,0.1561242542920389
419,JPN,2000,0.1493274034639849,0.031016835818498303,0.6265836291070288,0.09804709370083342
420,JPN,2001,0.12943002187406172,0.03400777945910774,0.6178493545414238,0.10746831452220496
421,JPN,2002,0.13229646208026904,0.04408130734266196,0.6123059748494093,0.13987266606906967
422,JPN,2003,0.12946657306771822,0.04589999014323368,0.6042177349620718,0.14592786352092477
423,JPN,2004,0.14486695139539482,0.04874256506033974,0.6045163015815144,0.1547442243463759
424,JPN,2005,0.1477493824896597,0.04994843630779559,0.6049180989825126,0.1563166821222551
425,JPN,2006,0.14778640566712953,0.03811197756463701,0.6312729111946169,0.11903455297274146
426,JPN,2007,0.13778903496462025,0.048145350726718605,0.6269473507724903,0.15021892859554045
427,JPN,2008,0.2577441956004978,0.03488347756176821,0.6788483266106825,0.10890098684822035
428,JPN,2009,0.1364226077396626,0.03676002392243633,0.6263561389729209,0.11518148660976725
429,JPN,2010,0.13490766569690932,0.057532869389835935,0.6315864081719255,0.17801949830284314
430,JPN,2011,0.13714838969748064,0.05832193179683423,0.6325406568048311,0.17992150629070794
431,JPN,2012,0.12710993954449026,0.06706423512017778,0.5884369365456379,0.2093477877069636
432,MLI,1995,0.12875632651284316,0.007306377438264702,0.6711122453665427,0.01821131862206749
433,MLI,1996,0.1255657048342589,0.007295862295599454,0.6643130274611937,0.018021633986962923
434,MLI,1997,0.22868256710864532,0.007247294969625274,0.6989635825879439,0.017881127371125537
435,MLI,1998,0.12865498924011168,0.007255022864816769,0.6543489400407708,0.017751993303265542
436,MLI,1999,0.26318961124930224,0.007184681389766175,0.7030028069491704,0.017598686567556494
437,MLI,2000,0.13716449469218078,0.006952529991281859,0.7092927839613441,0.0155088152158536
438,MLI,2001,0.13674407292681778,0.007116296295660248,0.7131659786767668,0.015714803682040326
439,MLI,2002,0.129089802881911,0.007466880969924706,0.6962056460619204,0.016095226850685904
440,MLI,2003,0.13427741138039773,0.00763408432746661,0.6879458848823307,0.016464378795424377
441,MLI,2004,0.1315862829009833,0.007531014763425701,0.6767111303594466,0.016298422932105427
442,MLI,2005,0.13047688432774182,0.007605812438751618,0.6781742272250753,0.01636095049339233
443,MLI,2006,0.13033735340302985,0.007539575673693339,0.6676904308320405,0.016361888329752123
444,MLI,2007,0.132192186094337,0.00754032668015015,0.6578252983667787,0.016503700087894292
445,MLI,2008,0.14983499108442158,0.007497461167910047,0.6542622483332976,0.016669166450834657
446,MLI,2009,0.13801892193434917,0.007334176959781875,0.6386283318644252,0.01633724628897684
447,MLI,2010,0.1370379181120061,0.007325111746548525,0.6272130090883028,0.016320612003325657
448,MLI,2011,0.1389413206652596,0.007306431520366105,0.6168927601140426,0.01643299645369594
449,MLI,2012,0.1424828907990418,0.007361330326571604,1.0,0.017273041640716913
450,NOR,1995,0.17308495945850533,0.06821749528118616,0.6238131455398097,0.20795870605508587
451,NOR,1996,0.1702926952613848,0.06671282888281407,0.6534819755352418,0.20314085340854857
452,NOR,1997,0.1758936615452514,0.06468290510615368,0.6558211567871057,0.19693551305350124
453,NOR,1998,0.17222450804403938,0.07205714517840714,0.6481153609299579,0.21781559062055578
454,NOR,1999,0.3361863157595043,0.06569807987508972,0.7132094507395874,0.19906162240787284
455,NOR,2000,0.172389919363795,0.05798407495830293,0.655188641620799,0.17729618098451744
456,NOR,2001,0.17601595883468696,0.06379076729693121,0.6326210163915424,0.19459144834239636
457,NOR,2002,0.17486346688816354,0.055431594648227965,0.6264267507993356,0.16842976666870696
458,NOR,2003,0.18078353733877192,0.0549279170038667,0.6234820311322523,0.16713245804647697
459,NOR,2004,0.1774825225193533,0.05381289192134011,0.616331959545095,0.16379178688159352
460,NOR,2005,0.17102477552554116,0.05776341800559706,0.6260484977656194,0.1762134054498737
461,NOR,2006,0.17033153841635384,0.050443467462245185,0.6196002988030971,0.15408502876234284
462,NOR,2007,0.17042071606221637,0.04946951062096533,0.613506366826075,0.15119075896339515
463,NOR,2008,0.33134475071211217,0.05262790501794933,0.6835346771153252,0.16172803374040157
464,NOR,2009,0.16698005487065773,0.04450149541829299,0.5995828660851241,0.13614213428458552
465,NOR,2010,0.16562167480179696,0.04392331338064,0.5927596091974244,0.13438381854574022
466,NOR,2011,0.16355677748933872,0.049194830517274066,0.5855662024291082,0.15078543461417876
467,NOR,2012,0.16969228892919938,0.04637131177907594,0.5824659672643849,0.14236557128271615
468,PER,1995,0.17497694328643174,0.004095132554451271,0.7888482958043095,0.006158216585931018
469,PER,1996,0.17159767808660922,0.004192073986512508,0.8007894822375989,0.006156075855369991
470,PER,1997,0.17074914533989108,0.004253202588049931,0.8079080714158138,0.00615703589109584
471,PER,1998,0.17241231327849804,0.004321425656768733,0.815518899223218,0.006162937741809223
472,PER,1999,0.16953174037698632,0.0038957600525242357,0.8049130654646721,0.005641212846854342
473,PER,2000,0.1698185446063974,0.003873374306836225,0.8087195534407788,0.007511706072421507
474,PER,2001,0.33304435347180095,0.003872232743608689,0.841533362950155,0.008683578962577203
475,PER,2002,0.17510367156340093,0.003901419076406685,0.7769789943695128,0.009368746861348105
476,PER,2003,0.17990331643378465,0.004736040586965912,0.7682805476850127,0.01149659679686829
477,PER,2004,0.17455157555287,0.003895259766961985,0.7746132521265036,0.009303116108400332
478,PER,2005,0.17796454358683556,0.0039372119484719385,0.7616889614604117,0.00962169140878691
479,PER,2006,0.17485538886151938,0.003942469548324377,0.6815367757554229,0.009770244085641554
480,PER,2007,0.17607933729925096,0.003979636513396643,0.6766020815558909,0.00970067825857063
481,PER,2008,0.1821109819873778,0.00411026328187796,0.6589546667252126,0.010194010975447792
482,PER,2009,0.18291528788343606,0.004102291373452903,0.6462853864427083,0.010341501701696596
483,PER,2010,0.1832663193949113,0.004053521353157334,0.642615009302826,0.010306134459754033
484,PER,2011,0.18086995265003164,0.00398356929841141,0.7411175393397611,0.010378854142471826
485,PER,2012,0.18232293725595142,0.003979875349197024,0.7255690156422103,0.010671005381628145
486,POL,1995,0.2033016521132055,0.0933001877579413,0.6789394983029388,0.2859469687219334
487,POL,1996,0.2015269097081082,0.09076939928277244,0.6724783023157013,0.27938155355398836
488,POL,1997,0.2094347693134564,0.10221837445829665,0.6700328999054197,0.3144228996851138
489,POL,1998,0.19847293540809618,0.08647190720535096,0.6596896642318202,0.2669136842277483
490,POL,1999,0.3811711637637704,0.0625051858535224,0.7325764369961394,0.1943561648351121
491,POL,2000,0.1973222890499204,0.06160391378719693,0.6470432129809708,0.19301252931979693
492,POL,2001,0.1999184760634232,0.061499106206273815,0.6421106856664207,0.1939598948229845
493,POL,2002,0.19979576862210685,0.059056234340802066,0.6359708374453483,0.18668095265275594
494,POL,2003,0.2083836089793413,0.05893658872794793,0.6338481774801588,0.18659714052386123
495,POL,2004,0.2058500942054929,0.05710307091309435,0.6266177741764445,0.18096075214331905
496,POL,2005,0.19287178224580634,0.05358466257646562,0.6727803450873227,0.1713894677303279
497,POL,2006,0.19377108895269654,0.052415106178738,0.6673082374408023,0.1674781029245672
498,POL,2007,0.19417158085165043,0.05161010760630461,0.6616397028935788,0.16453602681269527
499,POL,2008,0.3703905646275786,0.05010900419544401,0.7310744509981659,0.15896328578465196
500,POL,2009,0.19278623950846036,0.04699522041929299,0.6493703553731754,0.14962587657714874
501,POL,2010,0.187286720910179,0.04653905070818858,0.6705288442157084,0.1490251938797717
502,POL,2011,0.18460978374544748,0.046232222433801075,0.6635408306927529,0.1494895511566584
503,POL,2012,0.19400060597485247,0.044988516309544965,0.6615810096713133,0.1455562178238522
504,QAT,1995,0.16689739503586098,0.036820914117639665,1.0,0.05201154621006596
505,QAT,1996,0.1627607449314378,0.03377589224808014,0.9958043337019165,0.04687285429104482
506,QAT,1997,0.18052228865280662,0.03403778218870072,0.9917866846430929,0.048183356601481736
507,QAT,1998,0.1695036970335697,0.034718924679121924,0.9875143741961052,0.047413516125271414
508,QAT,1999,0.2164027865233944,0.035513526394347156,0.9842926026224762,0.051545303503543125
509,QAT,2000,0.16844170556748211,0.030549416898758272,0.9791640138125354,0.04592359009694265
510,QAT,2001,0.16725780873051355,0.030625713327267733,0.9749612193235099,0.04538733111455194
511,QAT,2002,0.16343767693506164,0.03030251732358362,0.9706540821310412,0.04446239270297876
512,QAT,2003,0.26245232364905996,0.03247737661157539,0.9704313536646865,0.04908967360645499
513,QAT,2004,0.2613929886462815,0.03314761669230235,0.9666874949582948,0.048446845079351736
514,QAT,2005,0.1696740547121396,0.029998520738778008,0.9583897844734557,0.04454418639243749
515,QAT,2006,0.1674119683661686,0.030801867439040218,0.9541040667204445,0.04592137654413132
516,QAT,2007,0.1669979662477589,0.03087407452835517,0.9499068128290791,0.04590004161228821
517,QAT,2008,0.22014142228698363,0.03206277507969876,0.9491945195884528,0.04802258662283328
518,QAT,2009,0.1654007963822854,0.03161344105352939,0.9414458934915177,0.045682611096984745
519,QAT,2010,0.15930786094104463,0.03208994888131931,0.936805453395316,0.048691424999590366
520,QAT,2011,0.15330975480409154,0.031867652925925624,0.9321115496163658,0.04822712586150336
521,QAT,2012,0.2332213076091137,0.032696923318654376,0.9346763694240277,0.04874980374622483
522,RUS,1995,0.22239562643685037,0.036804417407173724,0.6744381548538617,0.08160031980282222
523,RUS,1996,0.22326577790613847,0.04045571612076143,0.6693825047169696,0.08896428405328029
524,RUS,1997,0.2290797596838619,0.03800683731937218,0.6664778406881925,0.0826738579297
525,RUS,1998,0.22095169722755909,0.03614188128149358,0.6575253019299482,0.07862803855458865
526,RUS,1999,0.40873454346217963,0.04414787178220857,0.7694209852689069,0.09625236938736066
527,RUS,2000,0.22078972502672894,0.0361563318763713,0.6831284964393577,0.08042162222238096
528,RUS,2001,0.22439253171076004,0.033695303448966096,0.679691461766541,0.07210005048690896
529,RUS,2002,0.22500604489532428,0.03270194778436267,0.6750683163854717,0.06806994419295403
530,RUS,2003,0.25023529956185214,0.03257903861339082,0.6809494667253859,0.06793031344176866
531,RUS,2004,0.24766134479369817,0.03181002305555206,0.6751624347618403,0.064878907638086
532,RUS,2005,0.22146612207652927,0.032830501628132315,0.6697932323515778,0.06421454871802607
533,RUS,2006,0.2206525283763426,0.03055156939970909,0.6641166739720208,0.05991747389699569
534,RUS,2007,0.22192136239932392,0.030540187642220905,0.6593407149794177,0.05716492614631927
535,RUS,2008,0.4175535005731177,0.03142532587401136,0.7381912208413303,0.05873214909145838
536,RUS,2009,0.2216222197554406,0.02793874764023309,0.6447376576175824,0.052845029650376414
537,RUS,2010,0.2153882776678802,0.027361816384878192,0.6347299489233216,0.05151159463450239
538,RUS,2011,0.21446610195482982,0.028563466102355817,0.6288424375493509,0.05426368305833056
539,RUS,2012,0.2327726076810031,0.029488638863786127,0.6360999856171414,0.05537676796391412
540,RWA,1995,0.1555435023631997,0.007501206815829524,0.684193893615012,0.015425864563888402
541,RWA,1996,0.15808221907228798,0.007572659388462029,0.6796195101126432,0.01542155126138653
542,RWA,1997,0.2776811729895849,0.007683118222355337,0.7203921679274441,0.015694010206919864
543,RWA,1998,0.15644554045826473,0.008386568691634661,0.6679276145605779,0.017107011600140675
544,RWA,1999,0.3219808921447834,0.009437427178658628,0.8339888011466166,0.01571414114719544
545,RWA,2000,0.15623036109783814,0.008846759040869229,0.7933135637204096,0.013357852686280942
546,RWA,2001,0.15565646145608295,0.008773800340577734,0.7933970441365703,0.013150028195623812
547,RWA,2002,0.15465950531933212,0.007971052194747582,0.8022229884269131,0.011701932934173
548,RWA,2003,0.16635748158144015,0.008699473501377784,0.8057521257177196,0.013305603053839196
549,RWA,2004,0.1629831843652526,0.008859796153211174,0.7889166208595533,0.013839866219959269
550,RWA,2005,0.14727072786962447,0.007951219631476117,0.7706308158858116,0.012596727737658651
551,RWA,2006,0.14241970941403156,0.006700906255673562,0.7539452352635916,0.010793968530754592
552,RWA,2007,0.14631261926902867,0.006523179871242623,0.7400974151927546,0.010661575910324237
553,RWA,2008,0.15483014393880373,0.006572349494654892,0.7275490261875754,0.01086226910242369
554,RWA,2009,0.1605205230841329,0.006401845766420148,0.7140199382849441,0.010735439879211358
555,RWA,2010,0.15811517832289565,0.006813106123864841,0.6930989967843579,0.01171446178848528
556,RWA,2011,0.1561768031352983,0.006512779250003939,0.6762375115746904,0.011365548238394241
557,RWA,2012,0.16797222796267497,0.0066766128525990245,0.6645131958128131,0.011811472068235853
558,SAU,1995,0.19976531941193235,0.027747927238422843,0.6188825027696028,0.04524067044617369
559,SAU,1996,0.19719206305663484,0.027410402232182884,0.6896926141472961,0.04590227194466095
560,SAU,1997,0.22945468029669347,0.028100851873149632,0.696844486805114,0.045841014250685264
561,SAU,1998,0.20449801927817976,0.02827518201214656,0.6815350163536749,0.046635954490880586
562,SAU,1999,0.269828645536102,0.0303135433764228,0.7026491181252472,0.050558444649478666
563,SAU,2000,0.19459894326079405,0.02860548055348901,0.6664538948960262,0.0465285067096494
564,SAU,2001,0.19193537360499408,0.028728242739564765,0.6597733266009522,0.046984613339733076
565,SAU,2002,0.19442898728447153,0.027472915190570543,0.6552629602251716,0.04534844571123214
566,SAU,2003,0.2897852003673694,0.02938980444274063,0.6911677143534742,0.048149512859305944
567,SAU,2004,0.2927841225738861,0.02632638036884001,0.715949909720448,0.04017402834341531
568,SAU,2005,0.19334817784820957,0.026364545435996232,0.7029806459998258,0.038113797245213576
569,SAU,2006,0.19007145622959948,0.02668592745505543,0.7290046466938717,0.03686223149335633
570,SAU,2007,0.1920282086475173,0.026610363780460222,0.7569380086226656,0.03546955750066324
571,SAU,2008,0.2504822220585433,0.027844363193803262,0.7998982924154359,0.03498522241123025
572,SAU,2009,0.19616393678517396,0.02714648193112636,0.7778967568954434,0.035683929180057174
573,SAU,2010,0.19093096115631897,0.027540633897542362,0.768775335922544,0.03589468973945019
574,SAU,2011,0.1917938834995792,0.02716473210470283,0.7612280110311,0.035277229096418734
575,SAU,2012,0.2843219262810077,0.030175912990597468,0.7815502386730762,0.03923909275165566
576,TUR,1995,0.21291558466760432,0.05721478271914417,0.809614479438412,0.1297950863602152
577,TUR,1996,0.2135049498992715,0.06777568602923696,0.8245566132988504,0.15170209257824668
578,TUR,1997,0.2235926711604138,0.05854616058756093,1.0,0.12719170582413872
579,TUR,1998,0.21332304915709993,0.056861269853616135,0.9971366107645903,0.12488899240548762
580,TUR,1999,0.36122408205861994,0.06023030284083091,0.8812804140477324,0.12830535128632883
581,TUR,2000,0.20837007860738063,0.059842910338457726,0.8568748219597002,0.12632926593146326
582,TUR,2001,0.2077529847910258,0.054538752369252826,0.8417781438392289,0.11710262420254579
583,TUR,2002,0.20588308447048528,0.051895263005132065,0.8348029738309217,0.11599324324757412
584,TUR,2003,0.26038368358144165,0.05149949621873609,0.8348983950990893,0.11675683086564563
585,TUR,2004,0.2583392182479375,0.051937169750532204,0.8200111172662151,0.11994459656991142
586,TUR,2005,0.20657688443881883,0.04770517081383211,0.8099324938724667,0.10903685538997336
587,TUR,2006,0.20846394647092242,0.046933739859243796,0.8067976234201222,0.10732199525179682
588,TUR,2007,0.20956222578174472,0.047346739366254185,0.7996216290247131,0.10951653086499359
589,TUR,2008,0.35019072356056985,0.0472366310632123,0.825818389747236,0.11072614625132869
590,TUR,2009,0.20740862923813141,0.04481609835401078,0.782725578011681,0.10537930679703511
591,TUR,2010,0.20537520437433499,0.04366110472406335,0.7694653323497609,0.10095943191006791
592,TUR,2011,0.20465946905451482,0.04712431838088015,0.7635174842362835,0.10835589824658146
593,TUR,2012,0.26123791837404753,0.04858827162536783,0.774621404729185,0.11240596163345065
594,UGA,1995,0.14521058969765724,0.008877599850367644,0.9507139461743546,0.01932008861616465
595,UGA,1996,0.15455789632815997,0.008513640171968179,0.9458365553409633,0.018916608034655252
596,UGA,1997,0.2811598145040199,0.009177197642995608,0.9469887244390661,0.02098196711267974
597,UGA,1998,0.15533601162001656,0.009275136155459846,0.9320470294719935,0.021226212610971153
598,UGA,1999,0.30519283894056964,0.010022516576311433,0.9394448812940837,0.022824422478366854
599,UGA,2000,0.15348782963892488,0.010093995418014472,0.9205480677349394,0.02334288809056893
600,UGA,2001,0.1479839888029783,0.010257568658677376,0.9143194517365064,0.02377711785308084
601,UGA,2002,0.14328501471974606,0.010120731191069656,0.9484957124974176,0.01836365383728282
602,UGA,2003,0.15751218057889485,0.00947843750788568,0.9466071824549108,0.017145491531782554
603,UGA,2004,0.15508331513564622,0.009520692186942107,0.9422700331846683,0.017288566129415164
604,UGA,2005,0.14303877488310643,0.00922123793980056,0.9394369601063455,0.016964344207562484
605,UGA,2006,0.14477454729341915,0.007565208445117388,0.9350613486758519,0.013944650681687838
606,UGA,2007,0.1444189151056323,0.0074991231310881975,0.9303210260920307,0.01397100293845041
607,UGA,2008,0.1537721360949931,0.007561983803882186,0.9228674147049146,0.014445758221930666
608,UGA,2009,0.1517969824439501,0.007352107572465792,0.9140033110498977,0.014342746173333362
609,UGA,2010,0.14420498414425317,0.008070029485786003,0.9040182054902012,0.016132997179326557
610,UGA,2011,0.1471884698682719,0.007485628477381679,0.8947175735499883,0.01508201975454522
611,UGA,2012,0.16164959852660155,0.00768650097813597,0.8845756137297763,0.015953020173095037
612,UKR,1995,0.20522309333753977,0.06477708207219596,0.6881881649371246,0.13182655670569712
613,UKR,1996,0.20646278308210964,0.0717539820043213,0.6832126773625045,0.1454931609635393
614,UKR,1997,0.2134488301609381,0.06199483707323355,0.6805878053090597,0.12232991749881582
615,UKR,1998,0.20413192634125255,0.06092079258351492,0.6713263910450136,0.12106002697855636
616,UKR,1999,0.38187476067988224,0.05917348702698982,0.74027083902767,0.12160688357821296
617,UKR,2000,0.20193001487378887,0.05814856792349153,0.6588945179288247,0.124205017471454
618,UKR,2001,0.20716879089813398,0.05744273692539414,0.6553972950300705,0.12494341258547428
619,UKR,2002,0.20624627699871823,0.055592955672696884,0.6492447020170992,0.12046593641619359
