,iso3_i,iso3_j,year,max_hostility,cinc_i,cinc_j,distcap,alliance_strength,proximity_term,norm_hostility,norm_alliance,relationship_term,w_ij,si_component
14388,EST,COL,1997,0,0.0001934715,0.0051679988,10124.84,0,4.007170835339707e-05,0.0,0.0,1.0,4.007170835339707e-05,2.0709054068430602e-07
14389,FIN,COL,1997,0,0.002183516,0.0051679988,10123.49,0,4.012584169145586e-05,0.0,0.0,1.0,4.012584169145586e-05,2.0737030171043387e-07
14390,GHA,COL,1997,0,0.00099501887,0.0051679988,8289.123,0,0.00025123469898691726,0.0,0.0,1.0,0.00025123469898691726,1.2983806228827497e-06
14391,HUN,COL,1997,0,0.0019093285,0.0051679988,9945.401,0,4.794763883877617e-05,0.0,0.0,1.0,4.794763883877617e-05,2.4779333998162867e-07
14392,IND,COL,1997,0,0.066422015,0.0051679988,15290.56,0,2.287674160388486e-07,0.0,0.0,1.0,2.287674160388486e-07,1.1822697315678705e-09
14393,IRN,COL,1997,0,0.012792106,0.0051679988,12883.76,0,2.5389498685536762e-06,0.0,0.0,1.0,2.5389498685536762e-06,1.3121289873945558e-08
14394,ISR,COL,1997,0,0.0045218566,0.0051679988,11586.3,0,9.292527271436746e-06,0.0,0.0,1.0,9.292527271436746e-06,4.802376978775238e-08
14395,ITA,COL,1997,0,0.019078458,0.0051679988,9471.443,0,7.702018712628732e-05,0.0,0.0,1.0,7.702018712628732e-05,3.980402346444283e-07
14396,JOR,COL,1997,0,0.0013619813,0.0051679988,11696.45,0,8.323314542103651e-06,0.0,0.0,1.0,8.323314542103651e-06,4.301487956561422e-08
14397,JPN,COL,1997,0,0.051150348,0.0051679988,14262.86,0,6.393204637922785e-07,0.0,0.0,1.0,6.393204637922785e-07,3.304007389693939e-09
14398,MLI,COL,1997,0,0.00052268186,0.0051679988,7417.815,0,0.00060045971767592,0.0,0.0,1.0,0.00060045971767592,3.1031751003974936e-06
14399,NOR,COL,1997,0,0.0017749502,0.0051679988,9337.488,0,8.806036612224605e-05,0.0,0.0,1.0,8.806036612224605e-05,4.550958664473283e-07
14400,PER,COL,1997,0,0.0033075237,0.0051679988,1875.294,0,0.15330988711172155,0.0,0.0,1.0,0.15330988711172155,0.0007923053126215125
14401,POL,COL,1997,0,0.0091909561,0.0051679988,10020.88,0,4.446180731031164e-05,0.0,0.0,1.0,4.446180731031164e-05,2.297785668255218e-07
14402,QAT,COL,1997,0,0.00086107949,0.0051679988,13378.3,0,1.5483820669111839e-06,0.0,0.0,1.0,1.5483820669111839e-06,8.002036663738519e-09
14403,RUS,COL,1997,0,0.056003846,0.0051679988,10979.1,0,1.7054439617613993e-05,0.0,0.0,1.0,1.7054439617613993e-05,8.813732347850158e-08
14404,RWA,COL,1997,0,0.0005419777,0.0051679988,11712.65,0,8.189563157863896e-06,0.0,0.0,1.0,8.189563157863896e-06,4.232365257236483e-08
14405,SAU,COL,1997,0,0.0098708738,0.0051679988,12951.61,0,2.3723963393465393e-06,0.0,0.0,1.0,2.3723963393465393e-06,1.2260541434867308e-08
14406,TUR,COL,1997,0,0.016450822,0.0051679988,11192.37,0,1.3778929230583341e-05,0.0,0.0,1.0,1.3778929230583341e-05,7.120948972893964e-08
14407,UGA,COL,1997,0,0.0012125068,0.0051679988,11971.55,0,6.32152551485477e-06,0.0,0.0,1.0,6.32152551485477e-06,3.266963627493884e-08
14408,UKR,COL,1997,0,0.014773427,0.0051679988,10708.16,0,2.236171976651863e-05,0.0,0.0,1.0,2.236171976651863e-05,1.1556534091930456e-07
14409,USA,COL,1997,0,0.13955292,0.0051679988,3815.184,0,0.022033659887216967,0.0,0.0,1.0,0.022033659887216967,0.00011386992785674543
14410,UZB,COL,1997,0,0.0027460747,0.0051679988,13768.9,0,1.0477139057821975e-06,0.0,0.0,1.0,1.0477139057821975e-06,5.41458420782571e-09
14411,VEN,COL,1997,4,0.005137437,0.0051679988,1114.829,0,0.32797135720683906,0.8,0.0,1.8,0.5903484429723104,0.003050920044862769
14412,DOM,CYP,1997,0,0.00079718372,0.00025619133,9975.51,0,4.652550039934903e-05,0.0,0.0,1.0,4.652550039934903e-05,1.191942982622476e-08
14413,EGY,CYP,1997,0,0.0089379093,0.00025619133,600.76,0,0.5483946977072506,0.0,0.0,1.0,0.5483946977072506,0.00014049396697056847
14414,EST,CYP,1997,0,0.0001934715,0.00025619133,2772.545,0,0.06250273269972577,0.0,0.0,1.0,0.06250273269972577,1.6012658218977236e-05
14415,FIN,CYP,1997,0,0.002183516,0.00025619133,2845.096,0,0.05812868611808859,0.0,0.0,1.0,0.05812868611808859,1.4892065407745654e-05
14416,GHA,CYP,1997,0,0.00099501887,0.00025619133,4765.539,0,0.008518295643454634,0.0,0.0,1.0,0.008518295643454634,2.182313490229848e-06
14417,HUN,CYP,1997,0,0.0019093285,0.00025619133,1815.574,0,0.16274446625124045,0.0,0.0,1.0,0.16274446625124045,4.1693721259045404e-05
14418,IND,CYP,1997,0,0.066422015,0.00025619133,4175.156,0,0.015372793312198846,0.0,0.0,1.0,0.015372793312198846,3.938376364467327e-06
14419,IRN,CYP,1997,0,0.012792106,0.00025619133,1639.101,0,0.19415450875983883,0.0,0.0,1.0,0.19415450875983883,4.974070182467976e-05
14420,ISR,CYP,1997,0,0.0045218566,0.00025619133,365.6896,0,0.6937180978915677,0.0,0.0,1.0,0.6937180978915677,0.0001777245621439109
14421,ITA,CYP,1997,0,0.019078458,0.00025619133,1957.84,0,0.14116300394147466,0.0,0.0,1.0,0.14116300394147466,3.616473772656164e-05
14422,JOR,CYP,1997,0,0.0013619813,0.00025619133,429.2199,0,0.6510167548551997,0.0,0.0,1.0,0.6510167548551997,0.00016678484827863758
14423,JPN,CYP,1997,0,0.051150348,0.00025619133,9068.81,0,0.00011520354933240282,0.0,0.0,1.0,0.00011520354933240282,2.951415052418889e-08
14424,MLI,CYP,1997,0,0.00052268186,0.00025619133,4842.612,0,0.007886427776053506,0.0,0.0,1.0,0.007886427776053506,2.02043442089609e-06
14425,NOR,CYP,1997,0,0.0017749502,0.00025619133,3202.21,0,0.040672218977624484,0.0,0.0,1.0,0.040672218977624484,1.0419869873928857e-05
14426,PER,CYP,1997,0,0.0033075237,0.00025619133,12636.7,0,3.2505056145996314e-06,0.0,0.0,1.0,3.2505056145996314e-06,8.32751356576747e-10
14427,POL,CYP,1997,0,0.0091909561,0.00025619133,2140.182,0,0.11763343178883055,0.0,0.0,1.0,0.11763343178883055,3.013666534244478e-05
14428,QAT,CYP,1997,0,0.00086107949,0.00025619133,2061.93,0,0.12720822095693135,0.0,0.0,1.0,0.12720822095693135,3.258964331389012e-05
14429,RUS,CYP,1997,0,0.056003846,0.00025619133,2316.67,0,0.09860138212271859,0.0,0.0,1.0,0.09860138212271859,2.52608192258575e-05
14430,RWA,CYP,1997,0,0.0005419777,0.00025619133,4141.51,0,0.01589882614245325,0.0,0.0,1.0,0.01589882614245325,4.0731414148738675e-06
14431,SAU,CYP,1997,0,0.0098708738,0.00025619133,1740.745,0,0.17538968661554855,0.0,0.0,1.0,0.17538968661554855,4.493331708232058e-05
14432,TUR,CYP,1997,3,0.016450822,0.00025619133,533.8339,0,0.5863526374522452,0.6,0.0,1.6,0.9381642199235923,0.0002403495392606376
14433,UGA,CYP,1997,0,0.0012125068,0.00025619133,3875.884,0,0.020735999145931307,0.0,0.0,1.0,0.020735999145931307,5.312383200075006e-06
14434,UKR,CYP,1997,0,0.014773427,0.00025619133,1714.705,0,0.18001681784216403,0.0,0.0,1.0,0.18001681784216403,4.611874798535173e-05
14435,USA,CYP,1997,0,0.13955292,0.00025619133,9121.958,0,0.00010924057475234388,0.0,0.0,1.0,0.00010924057475234388,2.79864881357674e-08
14436,UZB,CYP,1997,0,0.0027460747,0.00025619133,3185.975,0,0.04133792167252148,0.0,0.0,1.0,0.04133792167252148,1.0590417132719103e-05
14437,VEN,CYP,1997,0,0.005137437,0.00025619133,10257.65,0,3.5088047940372124e-05,0.0,0.0,1.0,3.5088047940372124e-05,8.989253668947694e-09
14438,EGY,DOM,1997,0,0.0089379093,0.00079718372,10005.47,0,4.515227011334084e-05,0.0,0.0,1.0,4.515227011334084e-05,3.599465465539787e-08
14439,EST,DOM,1997,0,0.0001934715,0.00079718372,8504.006,0,0.0002026549051803144,0.0,0.0,1.0,0.0002026549051803144,1.615531911878903e-07
14440,FIN,DOM,1997,0,0.002183516,0.00079718372,8499.057,0,0.00020366033017808644,0.0,0.0,1.0,0.00020366033017808644,1.623546996277952e-07
14441,GHA,DOM,1997,0,0.00099501887,0.00079718372,7663.525,0,0.0004696489768797435,0.0,0.0,1.0,0.0004696489768797435,3.743965184831879e-07
14442,HUN,DOM,1997,0,0.0019093285,0.00079718372,8425.433,0,0.000219220387181597,0.0,0.0,1.0,0.000219220387181597,1.747589237532658e-07
14443,IND,DOM,1997,0,0.066422015,0.00079718372,13701.71,0,1.1205286220874908e-06,0.0,0.0,1.0,1.1205286220874908e-06,8.932671753221801e-10
14444,IRN,DOM,1997,0,0.012792106,0.00079718372,11394.13,0,1.1261395597425824e-05,0.0,0.0,1.0,1.1261395597425824e-05,8.97740123474754e-09
14445,ISR,DOM,1997,0,0.0045218566,0.00079718372,10229.45,0,3.609161467780215e-05,0.0,0.0,1.0,3.609161467780215e-05,2.877164764965692e-08
14446,ITA,DOM,1997,0,0.019078458,0.00079718372,8029.474,0,0.0003257194923219152,0.0,0.0,1.0,0.0003257194923219152,2.596582765656958e-07
14447,JOR,DOM,1997,0,0.0013619813,0.00079718372,10336.27,0,3.243508015669037e-05,0.0,0.0,1.0,3.243508015669037e-05,2.5856717857808613e-08
14448,JPN,DOM,1997,0,0.051150348,0.00079718372,13248.36,0,1.7632356487164885e-06,0.0,0.0,1.0,1.7632356487164885e-06,1.4056227536804235e-09
14449,MLI,DOM,1997,0,0.00052268186,0.00079718372,6627.745,0,0.0013231434128350426,0.0,0.0,1.0,0.0013231434128350426,1.0547883879373349e-06
14450,NOR,DOM,1997,0,0.0017749502,0.00079718372,7717.999,0,0.00044474965817343354,0.0,0.0,1.0,0.00044474965817343354,3.5454718697142616e-07
14451,PER,DOM,1997,0,0.0033075237,0.00079718372,3497.93,0,0.030259956747050436,0.0,0.0,1.0,0.030259956747050436,2.4122744886652767e-05
14452,POL,DOM,1997,0,0.0091909561,0.00079718372,8451.966,0,0.00021348030025951722,0.0,0.0,1.0,0.00021348030025951722,1.701830199075989e-07
14453,QAT,DOM,1997,0,0.00086107949,0.00079718372,12030.0,0,5.962623435460933e-06,0.0,0.0,1.0,5.962623435460933e-06,4.753306331239926e-09
14454,RUS,DOM,1997,0,0.056003846,0.00079718372,9365.754,0,8.56061013417324e-05,0.0,0.0,1.0,8.56061013417324e-05,6.824379032229923e-08
14455,RWA,DOM,1997,0,0.0005419777,0.00079718372,11124.7,0,1.4743621638381356e-05,0.0,0.0,1.0,1.4743621638381356e-05,1.1753375143957344e-08
14456,SAU,DOM,1997,0,0.0098708738,0.00079718372,11647.46,0,8.741226905021575e-06,0.0,0.0,1.0,8.741226905021575e-06,6.968363781509186e-09
14457,TUR,DOM,1997,0,0.016450822,0.00079718372,9732.322,0,5.9334359591732955e-05,0.0,0.0,1.0,5.9334359591732955e-05,4.730038550315536e-08
14458,UGA,DOM,1997,0,0.0012125068,0.00079718372,11309.12,0,1.2260596187108533e-05,0.0,0.0,1.0,1.2260596187108533e-05,9.773947677856996e-09
14459,UKR,DOM,1997,0,0.014773427,0.00079718372,9142.623,0,0.000107006283599249,0.0,0.0,1.0,0.000107006283599249,8.53036672230243e-08
14460,USA,DOM,1997,0,0.13955292,0.00079718372,2371.688,0,0.09332306391657037,0.0,0.0,1.0,0.09332306391657037,7.439562725480934e-05
14461,UZB,DOM,1997,0,0.0027460747,0.00079718372,12152.6,0,5.274640671865417e-06,0.0,0.0,1.0,5.274640671865417e-06,4.204857672460972e-09
14462,VEN,DOM,1997,0,0.005137437,0.00079718372,932.9859,0,0.3933773695398291,0.0,0.0,1.0,0.3933773695398291,0.0003135940348135756
14463,EST,EGY,1997,0,0.0001934715,0.0089379093,3305.113,0,0.036695065059746325,0.0,0.0,1.0,0.036695065059746325,0.0003279771632616117
14464,FIN,EGY,1997,0,0.002183516,0.0089379093,3380.702,0,0.03402356180877382,0.0,0.0,1.0,0.03402356180877382,0.00030409950950976435
14465,GHA,EGY,1997,0,0.00099501887,0.0089379093,4280.939,0,0.013829669927553537,0.0,0.0,1.0,0.013829669927553537,0.00012360833546141108
14466,HUN,EGY,1997,0,0.0019093285,0.0089379093,2205.767,0,0.11016599557287278,0.0,0.0,1.0,0.11016599557287278,0.0009846536763745385
14467,IND,EGY,1997,0,0.066422015,0.0089379093,4432.625,0,0.011883255150644334,0.0,0.0,1.0,0.011883255150644334,0.0001062114567252169
14468,IRN,EGY,1997,0,0.012792106,0.0089379093,1983.482,0,0.1375893162540294,0.0,0.0,1.0,0.1375893162540294,0.0012297608293275304
14469,ISR,EGY,1997,0,0.0045218566,0.0089379093,404.453,0,0.6673417469749425,0.0,0.0,1.0,0.6673417469749425,0.005964640006565585
14470,ITA,EGY,1997,0,0.019078458,0.0089379093,2133.612,0,0.11840882782249804,0.0,0.0,1.0,0.11840882782249804,0.001058327363396804
14471,JOR,EGY,1997,0,0.0013619813,0.0089379093,494.2482,0,0.6100293550133185,0.0,0.0,1.0,0.6100293550133185,0.00545238704544654
14472,JPN,EGY,1997,0,0.051150348,0.0089379093,9577.598,0,6.926311808543327e-05,0.0,0.0,1.0,6.926311808543327e-05,6.190674672827922e-07
14473,MLI,EGY,1997,0,0.00052268186,0.0089379093,4472.684,0,0.011416632450305915,0.0,0.0,1.0,0.011416632450305915,0.00010204082535227103
14474,NOR,EGY,1997,0,0.0017749502,0.0089379093,3660.689,0,0.025714789131571044,0.0,0.0,1.0,0.025714789131571044,0.00022983645292660776
14475,PER,EGY,1997,0,0.0033075237,0.0089379093,12438.79,0,3.961887519180206e-06,0.0,0.0,1.0,3.961887519180206e-06,3.541099130323469e-08
14476,POL,EGY,1997,0,0.0091909561,0.0089379093,2609.876,0,0.07354366261184063,0.0,0.0,1.0,0.07354366261184063,0.0006573265860144326
14477,QAT,EGY,1997,0,0.00086107949,0.0089379093,2066.613,0,0.12661389755259114,0.0,0.0,1.0,0.12661389755259114,0.0011316635324445515
14478,RUS,EGY,1997,0,0.056003846,0.0089379093,2905.404,0,0.05472667655742496,0.0,0.0,1.0,0.05472667655742496,0.0004891420713607006
14479,RWA,EGY,1997,0,0.0005419777,0.0089379093,3561.94,0,0.028383706875828987,0.0,0.0,1.0,0.028383706875828987,0.00025369099765394583
14480,SAU,EGY,1997,0,0.0098708738,0.0089379093,1645.602,0,0.19289640419820517,0.0,0.0,1.0,0.19289640419820517,0.001724090565019697
14481,TUR,EGY,1997,0,0.016450822,0.0089379093,1109.213,0,0.32981842606363615,0.0,0.0,1.0,0.32981842606363615,0.002947887177625536
14482,UGA,EGY,1997,0,0.0012125068,0.0089379093,3310.454,0,0.036499599173570596,0.0,0.0,1.0,0.036499599173570596,0.0003262301068997289
14483,UKR,EGY,1997,0,0.014773427,0.0089379093,2267.659,0,0.10355431720759734,0.0,0.0,1.0,0.10355431720759734,0.0009255590948249342
14484,USA,EGY,1997,0,0.13955292,0.0089379093,9357.814,0,8.628851940091016e-05,0.0,0.0,1.0,8.628851940091016e-05,7.712389600366254e-07
14485,UZB,EGY,1997,0,0.0027460747,0.0089379093,3619.406,0,0.0267985901283567,0.0,0.0,1.0,0.0267985901283567,0.00023952336793512755
14486,VEN,EGY,1997,0,0.005137437,0.0089379093,10202.79,0,3.706675802928868e-05,0.0,0.0,1.0,3.706675802928868e-05,3.3129932131082894e-07
14487,FIN,EST,1997,0,0.002183516,0.0001934715,80.98481,0,0.9222076996731734,0.0,0.0,1.0,0.9222076996731734,0.00017842090696731838
14488,GHA,EST,1997,0,0.00099501887,0.0001934715,6362.43,0,0.0017251694524828482,0.0,0.0,1.0,0.0017251694524828482,3.3377112172603534e-07
14489,HUN,EST,1997,0,0.0019093285,0.0001934715,1377.818,0,0.2521280967967128,0.0,0.0,1.0,0.2521280967967128,4.877960107940522e-05
14490,IND,EST,1997,0,0.066422015,0.0001934715,5209.882,0,0.005462318203161591,0.0,0.0,1.0,0.005462318203161591,1.0568028962429777e-06
14491,IRN,EST,1997,0,0.012792106,0.0001934715,3271.204,0,0.03796069487328585,0.0,0.0,1.0,0.03796069487328585,7.344312578176923e-06
14492,ISR,EST,1997,0,0.0045218566,0.0001934715,3132.21,0,0.04362128760326526,0.0,0.0,1.0,0.04362128760326526,8.439475944535134e-06
14493,ITA,EST,1997,0,0.019078458,0.0001934715,2126.436,0,0.11926158560648928,0.0,0.0,1.0,0.11926158560648928,2.307371785966589e-05
14494,JOR,EST,1997,0,0.0013619813,0.0001934715,3168.488,0,0.042067155380819996,0.0,0.0,1.0,0.042067155380819996,8.138795652260315e-06
14495,JPN,EST,1997,0,0.051150348,0.0001934715,7890.779,0,0.00037417797677941165,0.0,0.0,1.0,0.00037417797677941165,7.239277443447795e-08
14496,MLI,EST,1997,0,0.00052268186,0.0001934715,5862.555,0,0.002843968053644435,0.0,0.0,1.0,0.002843968053644435,5.502267652906692e-07
14497,NOR,EST,1997,0,0.0017749502,0.0001934715,787.4166,0,0.455018773701489,0.0,0.0,1.0,0.455018773701489,8.803316467618763e-05
14498,PER,EST,1997,0,0.0033075237,0.0001934715,11841.25,0,7.201292746025431e-06,0.0,0.0,1.0,7.201292746025431e-06,1.393244909512659e-09
14499,POL,EST,1997,0,0.0091909561,0.0001934715,831.0393,0,0.4355963357148154,0.0,0.0,1.0,0.4355963357148154,8.42754764652489e-05
14500,QAT,EST,1997,0,0.00086107949,0.0001934715,4331.621,0,0.01314622018604829,0.0,0.0,1.0,0.01314622018604829,2.5434189387250415e-06
14501,RUS,EST,1997,0,0.056003846,0.0001934715,871.7853,0,0.4182042623109366,0.0,0.0,1.0,0.4182042623109366,8.091060593569037e-05
14502,RWA,EST,1997,0,0.0005419777,0.0001934715,6844.092,0,0.0010657334834744102,0.0,0.0,1.0,0.0010657334834744102,2.0618905564801934e-07
14503,SAU,EST,1997,0,0.0098708738,0.0001934715,4231.98,0,0.014523605321908653,0.0,0.0,1.0,0.014523605321908653,2.8099037070376497e-06
14504,TUR,EST,1997,0,0.016450822,0.0001934715,2242.071,0,0.10623825696160524,0.0,0.0,1.0,0.10623825696160524,2.055407493174721e-05
14505,UGA,EST,1997,0,0.0012125068,0.0001934715,6611.158,0,0.0013452734204611998,0.0,0.0,1.0,0.0013452734204611998,2.6027206656675903e-07
14506,UKR,EST,1997,0,0.014773427,0.0001934715,1066.134,0,0.3443371549485799,0.0,0.0,1.0,0.3443371549485799,6.661942587363418e-05
14507,USA,EST,1997,0,0.13955292,0.0001934715,6972.001,0,0.0009377745403029813,0.0,0.0,1.0,0.0009377745403029813,1.8143264697422825e-07
14508,UZB,EST,1997,0,0.0027460747,0.0001934715,3648.595,0,0.026027671980277136,0.0,0.0,1.0,0.026027671980277136,5.035612739532188e-06
14509,VEN,EST,1997,0,0.005137437,0.0001934715,9099.151,0,0.00011176065301732774,0.0,0.0,1.0,0.00011176065301732774,2.1622501180241925e-08
14510,GHA,FIN,1997,0,0.00099501887,0.002183516,6438.478,0,0.0015988382615438358,0.0,0.0,1.0,0.0015988382615438358,3.49108892549315e-06
14511,HUN,FIN,1997,0,0.0019093285,0.002183516,1457.984,0,0.23270493531074996,0.0,0.0,1.0,0.23270493531074996,0.0005081149495299875
14512,IND,FIN,1997,0,0.066422015,0.002183516,5220.844,0,0.005402767266034129,0.0,0.0,1.0,0.005402767266034129,1.1797028769661777e-05
14513,IRN,FIN,1997,0,0.012792106,0.002183516,3314.919,0,0.03633699175447183,0.0,0.0,1.0,0.03633699175447183,7.934240288775731e-05
14514,ISR,FIN,1997,0,0.0045218566,0.002183516,3203.884,0,0.04060419063866184,0.0,0.0,1.0,0.04060419063866184,8.865989992656834e-05
14515,ITA,FIN,1997,0,0.019078458,0.002183516,2203.158,0,0.11045379392502204,0.0,0.0,1.0,0.11045379392502204,0.0002411776262959884
14516,JOR,FIN,1997,0,0.0013619813,0.002183516,3238.821,0,0.03921009656171924,0.0,0.0,1.0,0.03921009656171924,8.561587320405895e-05
14517,JPN,FIN,1997,0,0.051150348,0.002183516,7830.051,0,0.0003976052019071342,0.0,0.0,1.0,0.0003976052019071342,8.681773200474581e-07
14518,MLI,FIN,1997,0,0.00052268186,0.002183516,5931.557,0,0.002654345953059213,0.0,0.0,1.0,0.002654345953059213,5.79580685804004e-06
14519,NOR,FIN,1997,0,0.0017749502,0.002183516,791.2361,0,0.45328414431262604,0.0,0.0,1.0,0.45328414431262604,0.0009897531816529278
14520,PER,FIN,1997,0,0.0033075237,0.002183516,11849.47,0,7.142340744320772e-06,0.0,0.0,1.0,7.142340744320772e-06,1.5595415292676315e-08
14521,POL,FIN,1997,0,0.0091909561,0.002183516,911.2882,0,0.4020060261711398,0.0,0.0,1.0,0.4020060261711398,0.0008777865902411024
14522,QAT,FIN,1997,0,0.00086107949,0.002183516,4383.723,0,0.012478813408603677,0.0,0.0,1.0,0.012478813408603677,2.7247688738700666e-05
14523,RUS,FIN,1997,0,0.056003846,0.002183516,892.6777,0,0.40955761074677155,0.0,0.0,1.0,0.40955761074677155,0.0008942755959873476
14524,RWA,FIN,1997,0,0.0005419777,0.002183516,6921.999,0,0.000985857240850348,0.0,0.0,1.0,0.000985857240850348,2.1526350591125886e-06
14525,SAU,FIN,1997,0,0.0098708738,0.002183516,4291.096,0,0.013689912927520472,0.0,0.0,1.0,0.013689912927520472,2.989214391584779e-05
14526,TUR,FIN,1997,0,0.016450822,0.002183516,2313.788,0,0.09888596118745424,0.0,0.0,1.0,0.09888596118745424,0.00021591907842818532
14527,UGA,FIN,1997,0,0.0012125068,0.002183516,6687.78,0,0.0012460459266830188,0.0,0.0,1.0,0.0012460459266830188,2.7207612176471985e-06
14528,UKR,FIN,1997,0,0.014773427,0.002183516,1135.325,0,0.3213176761182246,0.0,0.0,1.0,0.3213176761182246,0.0007016022868869613
14529,USA,FIN,1997,0,0.13955292,0.002183516,6943.182,0,0.0009651934600329278,0.0,0.0,1.0,0.0009651934600329278,2.1075153630772584e-06
14530,UZB,FIN,1997,0,0.0027460747,0.002183516,3654.514,0,0.025874069225628408,0.0,0.0,1.0,0.025874069225628408,5.6496444139267237e-05
14531,VEN,FIN,1997,0,0.005137437,0.002183516,9103.444,0,0.00011128189292774603,0.0,0.0,1.0,0.00011128189292774603,2.429857937180203e-07
14532,HUN,GHA,1997,0,0.0019093285,0.00099501887,5018.987,0,0.006611220484696162,0.0,0.0,1.0,0.006611220484696162,6.578289136003228e-06
14533,IND,GHA,1997,0,0.066422015,0.00099501887,8498.109,0,0.00020385349171519746,0.0,0.0,1.0,0.00020385349171519746,2.0283807097201017e-07
14534,IRN,GHA,1997,0,0.012792106,0.00099501887,6243.94,0,0.0019421882066167756,0.0,0.0,1.0,0.0019421882066167756,1.932513914675151e-06
14535,ISR,GHA,1997,0,0.0045218566,0.00099501887,4685.238,0,0.00923053748286267,0.0,0.0,1.0,0.00923053748286267,9.184558975690659e-06
14536,ITA,GHA,1997,0,0.019078458,0.00099501887,4236.602,0,0.014456632112426267,0.0,0.0,1.0,0.014456632112426267,1.4384621748512097e-05
14537,JOR,GHA,1997,0,0.0013619813,0.00099501887,4772.059,0,0.008462937021077876,0.0,0.0,1.0,0.008462937021077876,8.420782031594075e-06
14538,JPN,GHA,1997,0,0.051150348,0.00099501887,13830.76,0,9.848662419203694e-07,0.0,0.0,1.0,9.848662419203694e-07,9.799604951367526e-10
14539,MLI,GHA,1997,0,0.00052268186,0.00099501887,1161.303,0,0.3130779743931978,0.0,0.0,1.0,0.3130779743931978,0.0003115184923026086
14540,NOR,GHA,1997,0,0.0017749502,0.00099501887,6122.599,0,0.0021927495946324474,0.0,0.0,1.0,0.0021927495946324474,2.181827223844136e-06
14541,PER,GHA,1997,0,0.0033075237,0.00099501887,8720.128,0,0.00016326629149896165,0.0,0.0,1.0,0.00016326629149896165,1.6245304087638745e-07
14542,POL,GHA,1997,0,0.0091909561,0.00099501887,5551.629,0,0.003881129730784839,0.0,0.0,1.0,0.003881129730784839,3.861797319048935e-06
14543,QAT,GHA,1997,0,0.00086107949,0.00099501887,5927.978,0,0.0026638628776029685,0.0,0.0,1.0,0.0026638628776029685,2.6505938303074543e-06
14544,RUS,GHA,1997,0,0.056003846,0.00099501887,6517.264,0,0.001477706581771267,0.0,0.0,1.0,0.001477706581771267,1.4703459331856088e-06
14545,RWA,GHA,1997,0,0.0005419777,0.00099501887,3471.478,0,0.031071073660333376,0.0,0.0,1.0,0.031071073660333376,3.091630460319168e-05
14546,SAU,GHA,1997,0,0.0098708738,0.00099501887,5444.958,0,0.004318021360721789,0.0,0.0,1.0,0.004318021360721789,4.296512734981257e-06
14547,TUR,GHA,1997,0,0.016450822,0.00099501887,5059.259,0,0.006350263315051642,0.0,0.0,1.0,0.006350263315051642,6.318631827945139e-06
14548,UGA,GHA,1997,0,0.0012125068,0.00099501887,3694.008,0,0.024872114566309087,0.0,0.0,1.0,0.024872114566309087,2.474822333027941e-05
14549,UKR,GHA,1997,0,0.014773427,0.00099501887,5755.752,0,0.0031645259925151856,0.0,0.0,1.0,0.0031645259925151856,3.1487630771580886e-06
14550,USA,GHA,1997,0,0.13955292,0.00099501887,8482.468,0,0.00020706703014308468,0.0,0.0,1.0,0.00020706703014308468,2.0603560234722807e-07
14551,UZB,GHA,1997,0,0.0027460747,0.00099501887,7898.01,0,0.0003714820546825384,0.0,0.0,1.0,0.0003714820546825384,3.696316542754976e-07
14552,VEN,GHA,1997,0,0.005137437,0.00099501887,7357.734,0,0.0006376417198441798,0.0,0.0,1.0,0.0006376417198441798,6.344655435442124e-07
14553,IND,HUN,1997,0,0.066422015,0.0019093285,5369.791,0,0.004655104125382757,0.0,0.0,1.0,0.004655104125382757,8.888122977060872e-06
14554,IRN,HUN,1997,0,0.012792106,0.0019093285,2971.412,0,0.0512309211765013,0.0,0.0,1.0,0.0512309211765013,9.781665788354746e-05
14555,ISR,HUN,1997,0,0.0045218566,0.0019093285,2170.795,0,0.11408688177738682,0.0,0.0,1.0,0.11408688177738682,0.0002178293348536953
14556,ITA,HUN,1997,0,0.019078458,0.0019093285,811.4083,0,0.4442320135467426,0.0,0.0,1.0,0.4442320135467426,0.0008481848440771817
14557,JOR,HUN,1997,0,0.0013619813,0.0019093285,2244.623,0,0.10596748258489994,0.0,0.0,1.0,0.10596748258489994,0.00020232673457260312
14558,JPN,HUN,1997,0,0.051150348,0.0019093285,9058.923,0,0.00011634821616060324,0.0,0.0,1.0,0.00011634821616060324,2.2214696503960034e-07
14559,MLI,HUN,1997,0,0.00052268186,0.0019093285,4620.414,0,0.00984871784786634,0.0,0.0,1.0,0.00984871784786634,1.8804437675389866e-05
14560,NOR,HUN,1997,0,0.0017749502,0.0019093285,1483.495,0,0.22684348334465332,0.0,0.0,1.0,0.22684348334465332,0.0004331187277892219
14561,PER,HUN,1997,0,0.0033075237,0.0019093285,11462.46,0,1.0517605401462307e-05,0.0,0.0,1.0,1.0517605401462307e-05,2.0081563744765925e-08
14562,POL,HUN,1997,0,0.0091909561,0.0019093285,546.806,0,0.5787955341265478,0.0,0.0,1.0,0.5787955341265478,0.0011051108089805404
14563,QAT,HUN,1997,0,0.00086107949,0.0019093285,3773.849,0,0.022963506432629024,0.0,0.0,1.0,0.022963506432629024,4.384487729175193e-05
14564,RUS,HUN,1997,0,0.056003846,0.0019093285,1574.19,0,0.2071752967259911,0.0,0.0,1.0,0.2071752967259911,0.0003955656985348915
